gen_id,gen_adi,WT_1,WT_2,WT_3,KO_1,KO_2,KO_3
ENSMUSG00000121227.1,Gm56918,0,0,0,0,2,0
ENSMUSG00000121228.1,Gm56920,0,0,0,0,0,0
ENSMUSG00000121229.1,Gm56921,0,0,0,0,0,0
ENSMUSG00000121230.1,Gm53374,8,5,26,7,22,5
ENSMUSG00000121231.1,Gm57250,0,0,0,1,1,0
ENSMUSG00000121232.1,Gm35993,0,0,0,0,0,0
ENSMUSG00000121233.1,Gm57251,0,0,0,0,0,0
ENSMUSG00000121234.1,Gm56922,0,0,0,0,0,0
ENSMUSG00000121235.1,Gm57252,0,0,8,0,0,0
ENSMUSG00000121236.1,Gm57463,3,4,4,0,9,2
ENSMUSG00000121237.1,Gm31974,0,3,1,0,2,1
ENSMUSG00000121238.1,Stk35os1,17,7,42,15,28,17
ENSMUSG00000121239.1,Gm36347,0,1,0,0,1,1
ENSMUSG00000121240.1,Gm34726,0,0,1,1,0,0
ENSMUSG00000121241.1,Gm57475,3,4,4,1,0,3
ENSMUSG00000121242.1,Gm57173,0,0,0,0,0,0
ENSMUSG00000121243.1,Gm56923,2,0,0,2,2,0
ENSMUSG00000121244.1,Gm46597,0,1,0,0,5,2
ENSMUSG00000121245.1,Gm57401,2,1,1,1,0,0
ENSMUSG00000121246.1,Gm57405,67,45,155,50,63,37
ENSMUSG00000121247.1,Gm57404,142,113,611,135,168,143
ENSMUSG00000121248.1,Gm57459,0,0,0,0,0,0
ENSMUSG00000121249.1,Gm57407,0,0,0,0,0,0
ENSMUSG00000121250.1,Gm57462,0,0,0,0,0,2
ENSMUSG00000121251.1,D030016M11Rik,3,1,9,2,6,3
ENSMUSG00000121252.1,Gm57410,3,0,10,0,3,2
ENSMUSG00000121253.1,Gm57413,0,0,0,0,0,0
ENSMUSG00000121254.1,Gm34793,0,0,0,0,0,0
ENSMUSG00000121255.1,Gm57468,4,1,11,6,8,4
ENSMUSG00000121256.1,Gm57175,9,8,57,19,38,19
ENSMUSG00000121257.1,Gm57474,0,0,0,0,0,0
ENSMUSG00000121258.1,Gm57465,0,4,4,6,2,4
ENSMUSG00000121259.1,Gm57466,0,0,0,0,0,0
ENSMUSG00000121260.1,Gm39770,0,0,0,0,1,0
ENSMUSG00000121261.1,Gm57467,0,0,0,0,0,0
ENSMUSG00000121262.1,Gm57469,0,0,0,0,0,0
ENSMUSG00000121263.1,Gm57470,0,3,1,0,2,2
ENSMUSG00000121264.1,Gm57471,0,0,3,0,0,0
ENSMUSG00000121265.1,Gm46733,0,0,0,0,0,0
ENSMUSG00000121266.1,Gm57176,0,0,0,1,0,1
ENSMUSG00000121267.1,Gm57472,0,0,0,0,0,0
ENSMUSG00000121268.1,Gm57473,0,0,0,0,1,0
ENSMUSG00000121269.1,1700039O17Rik,0,0,0,0,0,0
ENSMUSG00000121270.1,Gm57177,3,2,21,4,6,3
ENSMUSG00000121271.1,Gm57178,0,1,0,0,2,0
ENSMUSG00000121272.1,Gm41914,1,0,2,2,1,1
ENSMUSG00000121273.1,Gm57179,0,0,0,0,0,0
ENSMUSG00000121274.1,Gm57180,0,0,0,1,1,2
ENSMUSG00000121275.1,Gm57182,16,25,36,10,21,25
ENSMUSG00000121276.1,Gm57183,0,0,0,0,0,0
ENSMUSG00000121277.1,Gm57184,5,6,28,4,17,19
ENSMUSG00000121278.1,Gm57187,0,0,5,1,0,1
ENSMUSG00000121279.1,Gm57188,0,0,0,0,0,0
ENSMUSG00000121280.1,Gm57189,0,0,7,0,5,3
ENSMUSG00000121281.1,ENSMUSG00000121281,0,0,0,0,1,0
ENSMUSG00000121282.1,ENSMUSG00000121282,0,0,0,0,0,0
ENSMUSG00000121283.1,ENSMUSG00000121283,0,0,0,0,0,0
ENSMUSG00000121284.1,ENSMUSG00000121284,0,0,0,0,0,0
ENSMUSG00000121285.1,Gm28840,0,0,0,0,0,0
ENSMUSG00000121286.1,Vmn2r-ps54,0,2,1,1,3,1
ENSMUSG00000121287.1,ENSMUSG00000121287,0,0,0,0,0,0
ENSMUSG00000121288.1,ENSMUSG00000121288,0,0,1,0,0,1
ENSMUSG00000121289.1,ENSMUSG00000121289,0,0,0,0,0,0
ENSMUSG00000121290.1,ENSMUSG00000121290,0,0,0,0,0,0
ENSMUSG00000121291.1,ENSMUSG00000121291,0,0,0,0,0,0
ENSMUSG00000121292.1,ENSMUSG00000121292,0,0,0,0,0,0
ENSMUSG00000121293.1,ENSMUSG00000121293,0,0,0,0,0,0
ENSMUSG00000121294.1,Trim30e-ps1,0,0,0,0,0,0
ENSMUSG00000121295.1,ENSMUSG00000121295,56,22,439,567,1213,255
ENSMUSG00000121296.1,ENSMUSG00000121296,0,0,0,0,0,0
ENSMUSG00000121297.1,ENSMUSG00000121297,0,0,1,0,2,0
ENSMUSG00000121298.1,ENSMUSG00000121298,0,0,0,0,0,0
ENSMUSG00000121299.1,ENSMUSG00000121299,0,0,0,0,0,0
ENSMUSG00000121300.1,Gm1070,0,0,0,4,0,0
ENSMUSG00000121301.1,Nlrp5-ps,6,3,1,4,3,13
ENSMUSG00000121302.1,ENSMUSG00000121302,0,0,1,0,0,0
ENSMUSG00000121303.1,ENSMUSG00000121303,0,0,0,0,0,0
ENSMUSG00000121304.1,ENSMUSG00000121304,2,3,9,9,13,5
ENSMUSG00000121305.1,ENSMUSG00000121305,0,0,0,0,0,0
ENSMUSG00000121306.1,1700065I16Rik,0,0,0,0,0,0
ENSMUSG00000121307.1,ENSMUSG00000121307,14,19,18,20,28,20
ENSMUSG00000121308.1,ENSMUSG00000121308,5,3,4,3,5,2
ENSMUSG00000121309.1,ENSMUSG00000121309,8,10,14,24,19,13
ENSMUSG00000121310.1,Gsdmcl1,0,0,0,0,0,0
ENSMUSG00000121311.1,Gsdmcl2,0,0,1,0,0,0
ENSMUSG00000121312.1,Gsdmcl-ps,0,0,0,0,0,0
ENSMUSG00000121313.1,ENSMUSG00000121313,0,0,0,0,0,0
ENSMUSG00000121314.1,ENSMUSG00000121314,0,0,0,0,0,0
ENSMUSG00000121315.1,ENSMUSG00000121315,0,0,0,0,0,0
ENSMUSG00000121316.1,ENSMUSG00000121316,0,0,1,1,0,0
ENSMUSG00000121317.1,ENSMUSG00000121317,1,0,7,1,0,0
ENSMUSG00000121318.1,ENSMUSG00000121318,4,8,16,11,5,8
ENSMUSG00000121319.1,ENSMUSG00000121319,4,0,29,7,4,7
ENSMUSG00000121320.1,Gm20879,0,0,0,0,0,0
ENSMUSG00000121321.1,ENSMUSG00000121321,0,0,0,0,0,0
ENSMUSG00000121322.1,ENSMUSG00000121322,0,0,0,0,0,0
ENSMUSG00000121323.1,ENSMUSG00000121323,0,0,0,0,0,0
ENSMUSG00000121324.1,ENSMUSG00000121324,0,0,0,0,0,0
ENSMUSG00000121325.1,ENSMUSG00000121325,0,0,0,0,0,0
ENSMUSG00000121326.1,ENSMUSG00000121326,0,0,0,0,0,0
ENSMUSG00000121327.1,ENSMUSG00000121327,0,0,0,0,0,0
ENSMUSG00000121328.1,ENSMUSG00000121328,0,0,0,0,0,0
ENSMUSG00000121329.1,ENSMUSG00000121329,0,0,0,0,0,0
ENSMUSG00000121330.1,ENSMUSG00000121330,0,0,0,0,0,0
ENSMUSG00000121331.1,ENSMUSG00000121331,0,0,2,0,0,0
ENSMUSG00000121332.1,Orly,0,0,0,0,0,0
ENSMUSG00000121333.1,ENSMUSG00000121333,0,0,0,0,0,0
ENSMUSG00000121334.1,ENSMUSG00000121334,0,0,0,0,0,0
ENSMUSG00000121335.1,ENSMUSG00000121335,0,0,0,0,0,0
ENSMUSG00000121336.1,ENSMUSG00000121336,1,0,5,2,3,1
ENSMUSG00000121337.1,ENSMUSG00000121337,0,0,0,1,0,0
ENSMUSG00000121338.1,ENSMUSG00000121338,0,0,0,0,0,0
ENSMUSG00000121339.1,Mfsd4b3-ps,5,3,22,5,0,0
ENSMUSG00000121340.1,1810018F18Rik,0,0,0,0,0,0
ENSMUSG00000121341.1,Psg-ps1,0,0,0,0,0,0
ENSMUSG00000121342.1,ENSMUSG00000121342,0,0,0,0,0,0
ENSMUSG00000121343.1,Gm21679,0,0,0,0,0,0
ENSMUSG00000121344.1,ENSMUSG00000121344,0,0,0,0,0,0
ENSMUSG00000121345.1,2610005L07Rik,87,52,407,174,358,180
ENSMUSG00000121346.1,ENSMUSG00000121346,0,0,0,0,0,0
ENSMUSG00000121347.1,Gm2011,39,43,80,85,103,71
ENSMUSG00000121348.1,ENSMUSG00000121348,0,0,0,2,0,0
ENSMUSG00000121349.1,Speer6-ps1,6,14,15,11,12,12
ENSMUSG00000121350.1,ENSMUSG00000121350,8,9,11,8,18,7
ENSMUSG00000121351.1,ENSMUSG00000121351,0,0,0,0,0,0
ENSMUSG00000121352.1,ENSMUSG00000121352,5,2,15,3,9,1
ENSMUSG00000121353.1,ENSMUSG00000121353,61,77,221,81,109,108
ENSMUSG00000121354.1,ENSMUSG00000121354,0,0,0,0,0,0
ENSMUSG00000121355.1,ENSMUSG00000121355,0,4,3,2,1,2
ENSMUSG00000121356.1,ENSMUSG00000121356,0,0,0,0,0,0
ENSMUSG00000121357.1,ENSMUSG00000121357,0,0,0,0,1,1
ENSMUSG00000121358.1,Gm8417,0,0,0,0,0,0
ENSMUSG00000121359.1,ENSMUSG00000121359,0,0,0,0,0,0
ENSMUSG00000121360.1,ENSMUSG00000121360,0,0,0,0,0,0
ENSMUSG00000121361.1,Gm6600,0,0,0,0,0,0
ENSMUSG00000121362.1,ENSMUSG00000121362,0,0,0,0,0,0
ENSMUSG00000121363.1,ENSMUSG00000121363,0,0,0,0,0,0
ENSMUSG00000121364.1,ENSMUSG00000121364,0,0,0,0,0,0
ENSMUSG00000121365.1,ENSMUSG00000121365,0,0,0,0,0,0
ENSMUSG00000121366.1,ENSMUSG00000121366,0,0,0,0,0,0
ENSMUSG00000121367.1,ENSMUSG00000121367,0,0,0,0,0,0
ENSMUSG00000121368.1,Gm5885,0,0,0,0,0,0
ENSMUSG00000121369.2,SLC9C2,0,0,2,1,2,0
ENSMUSG00000121370.1,ENSMUSG00000121370,1,3,5,6,11,4
ENSMUSG00000121371.1,ENSMUSG00000121371,1,1,5,1,5,3
ENSMUSG00000121372.1,Zp4-ps,0,0,0,0,0,0
ENSMUSG00000121373.1,Cyp2c53-ps,0,0,0,0,0,0
ENSMUSG00000121374.1,ENSMUSG00000121374,638,737,1184,771,927,1446
ENSMUSG00000121375.1,ENSMUSG00000121375,0,0,0,0,0,0
ENSMUSG00000121376.1,ENSMUSG00000121376,5,25,17,25,15,1
ENSMUSG00000121377.1,Gm5113,103,68,138,95,133,95
ENSMUSG00000121378.1,ENSMUSG00000121378,11,7,39,24,34,17
ENSMUSG00000121379.1,ENSMUSG00000121379,0,0,0,0,0,0
ENSMUSG00000121380.1,Alms1-ps2,34,67,84,13,21,34
ENSMUSG00000121381.1,ENSMUSG00000121381,0,0,0,0,0,0
ENSMUSG00000121382.1,ENSMUSG00000121382,313,139,794,215,340,158
ENSMUSG00000121383.1,Zfp264,0,0,11,0,0,0
ENSMUSG00000121384.1,ENSMUSG00000121384,0,0,0,0,0,0
ENSMUSG00000121385.1,ENSMUSG00000121385,0,0,0,0,0,0
ENSMUSG00000121386.1,ENSMUSG00000121386,0,0,0,2,1,0
ENSMUSG00000121387.1,ENSMUSG00000121387,0,0,0,0,0,0
ENSMUSG00000121388.1,ENSMUSG00000121388,5,5,13,1,1,4
ENSMUSG00000121389.1,ENSMUSG00000121389,0,0,0,0,0,0
ENSMUSG00000121390.1,Gm9696,0,0,0,0,0,0
ENSMUSG00000121391.1,ENSMUSG00000121391,0,0,0,0,0,0
ENSMUSG00000121392.1,ENSMUSG00000121392,0,0,0,0,0,0
ENSMUSG00000121393.1,ENSMUSG00000121393,11,8,28,0,0,2
ENSMUSG00000121394.1,Gm4988,0,0,0,0,0,0
ENSMUSG00000121395.1,ENSMUSG00000121395,51,55,231,128,121,130
ENSMUSG00000121396.1,ENSMUSG00000121396,0,0,0,0,0,0
ENSMUSG00000121397.1,ENSMUSG00000121397,1,0,2,0,0,0
ENSMUSG00000121398.1,Slfn10-ps,0,0,0,0,0,1
ENSMUSG00000121399.1,ENSMUSG00000121399,587,607,1057,490,480,403
ENSMUSG00000121400.1,Clca4c-ps,0,0,0,0,0,0
ENSMUSG00000121401.1,Cts8-ps,0,0,0,0,0,0
ENSMUSG00000121402.1,ENSMUSG00000121402,1,1,3,3,3,0
ENSMUSG00000121403.1,ENSMUSG00000121403,0,2,14,0,0,0
ENSMUSG00000121404.1,ENSMUSG00000121404,0,0,0,0,0,0
ENSMUSG00000121405.1,ENSMUSG00000121405,0,0,0,0,0,0
ENSMUSG00000121406.1,ENSMUSG00000121406,0,0,0,0,0,0
ENSMUSG00000121407.1,Gm6345,2,2,4,0,0,3
ENSMUSG00000121409.1,ENSMUSG00000121409,0,0,0,0,0,0
ENSMUSG00000121410.1,ENSMUSG00000121410,0,0,0,0,0,0
ENSMUSG00000121411.1,ENSMUSG00000121411,5,1,1,0,1,0
ENSMUSG00000121412.1,Slco6b1,0,0,0,0,0,0
ENSMUSG00000121413.1,ENSMUSG00000121413,0,0,1,0,0,0
ENSMUSG00000121414.1,Smok4a,0,0,0,0,0,0
ENSMUSG00000121415.1,ENSMUSG00000121415,0,0,0,0,0,0
ENSMUSG00000121416.1,Scgb2b23-ps,0,0,0,0,0,0
ENSMUSG00000121417.1,ENSMUSG00000121417,0,0,0,0,0,0
ENSMUSG00000121418.1,ENSMUSG00000121418,52,13,0,29,47,38
ENSMUSG00000121419.1,ENSMUSG00000121419,0,0,0,0,0,0
ENSMUSG00000121420.1,ENSMUSG00000121420,3,0,21,0,0,0
ENSMUSG00000121421.1,ENSMUSG00000121421,0,0,0,0,0,0
ENSMUSG00000121422.1,ENSMUSG00000121422,0,0,0,0,0,0
ENSMUSG00000121423.1,ENSMUSG00000121423,0,0,2,0,0,0
ENSMUSG00000121424.1,ENSMUSG00000121424,1,0,0,1,2,0
ENSMUSG00000121425.1,ENSMUSG00000121425,0,0,0,0,0,0
ENSMUSG00000121426.1,ENSMUSG00000121426,36,78,87,100,181,70
ENSMUSG00000121427.1,ENSMUSG00000121427,0,0,0,0,0,0
ENSMUSG00000121428.1,Mcpt-ps1,0,1,0,0,0,0
ENSMUSG00000121429.1,ENSMUSG00000121429,0,1,4,2,2,1
ENSMUSG00000121430.1,ENSMUSG00000121430,5,0,14,8,6,3
ENSMUSG00000121431.1,ENSMUSG00000121431,0,0,0,0,0,0
ENSMUSG00000121432.1,ENSMUSG00000121432,2,0,28,4,2,2
ENSMUSG00000121433.1,ENSMUSG00000121433,0,0,0,0,0,0
ENSMUSG00000121434.1,ENSMUSG00000121434,0,0,0,0,0,0
ENSMUSG00000121435.1,ENSMUSG00000121435,0,0,0,0,0,0
ENSMUSG00000121436.1,ENSMUSG00000121436,0,0,0,0,1,0
ENSMUSG00000121437.1,ENSMUSG00000121437,0,0,0,0,0,0
ENSMUSG00000121438.1,ENSMUSG00000121438,0,0,3,0,0,1
ENSMUSG00000121439.1,ENSMUSG00000121439,0,0,0,0,0,0
ENSMUSG00000121440.1,ENSMUSG00000121440,0,0,0,0,0,0
ENSMUSG00000121441.1,Or7c74,0,0,0,0,0,0
ENSMUSG00000121442.1,ENSMUSG00000121442,0,0,0,0,0,0
ENSMUSG00000121443.1,ENSMUSG00000121443,2,0,3,0,0,0
ENSMUSG00000121444.1,ENSMUSG00000121444,0,0,0,0,0,0
ENSMUSG00000121445.1,ENSMUSG00000121445,131,117,210,81,26,43
ENSMUSG00000121446.1,ENSMUSG00000121446,0,0,0,0,0,0
ENSMUSG00000121447.1,ENSMUSG00000121447,0,0,0,0,0,0
ENSMUSG00000121448.1,ENSMUSG00000121448,0,0,1,0,0,0
ENSMUSG00000121449.1,Pdxk-ps,0,2,11,8,11,4
ENSMUSG00000121450.1,ENSMUSG00000121450,1,0,0,1,0,0
ENSMUSG00000121451.1,ENSMUSG00000121451,0,0,0,0,0,0
ENSMUSG00000121452.1,ENSMUSG00000121452,13,23,28,32,32,35
ENSMUSG00000121453.1,ENSMUSG00000121453,0,0,0,0,0,0
ENSMUSG00000121454.1,ENSMUSG00000121454,1,0,0,0,0,0
ENSMUSG00000121455.1,ENSMUSG00000121455,0,0,0,0,0,0
ENSMUSG00000121456.1,ENSMUSG00000121456,2,0,1,0,0,1
ENSMUSG00000121457.1,ENSMUSG00000121457,0,0,0,0,0,0
ENSMUSG00000121458.1,AW822252,2,3,1,0,3,1
ENSMUSG00000121459.1,Gm21064,0,0,0,0,0,0
ENSMUSG00000121460.1,ENSMUSG00000121460,0,0,0,0,0,1
ENSMUSG00000121461.1,ENSMUSG00000121461,0,0,0,0,0,0
ENSMUSG00000121462.1,Tspy-ps,0,0,0,0,0,0
ENSMUSG00000121463.1,Ccl19-ps2,0,0,0,0,0,0
ENSMUSG00000121465.1,E330034G19Rik,0,0,4,0,0,0
ENSMUSG00000121466.1,ENSMUSG00000121466,0,0,0,0,0,0
ENSMUSG00000121467.1,ENSMUSG00000121467,0,0,0,0,0,0
ENSMUSG00000121468.1,Mfsd4b2,0,0,0,0,2,0
ENSMUSG00000121469.1,ENSMUSG00000121469,0,0,4,0,3,1
ENSMUSG00000121470.1,ENSMUSG00000121470,0,0,0,0,0,0
ENSMUSG00000121471.2,ENSMUSG00000121471,1,1,1,1,0,2
ENSMUSG00000121472.1,ENSMUSG00000121472,1,0,6,3,9,2
ENSMUSG00000121473.1,Adh6-ps1,0,0,2,0,0,1
ENSMUSG00000121474.1,Nlrp1c-ps,0,0,0,0,0,0
ENSMUSG00000121475.1,ENSMUSG00000121475,0,0,0,0,0,0
ENSMUSG00000121476.1,ENSMUSG00000121476,3,1,6,6,7,5
ENSMUSG00000121477.1,ENSMUSG00000121477,126,105,335,145,265,149
ENSMUSG00000121478.1,ENSMUSG00000121478,1,0,5,4,0,1
ENSMUSG00000121479.1,ENSMUSG00000121479,55,64,202,77,71,87
ENSMUSG00000121480.1,Gm10046,0,0,1,0,0,1
ENSMUSG00000121481.1,ENSMUSG00000121481,6,2,23,2,5,2
ENSMUSG00000121482.1,ENSMUSG00000121482,5,1,22,3,13,11
ENSMUSG00000121483.1,Gm20257,11,6,30,12,11,14
ENSMUSG00000121484.1,Serpina3h,18,21,16,26,26,81
ENSMUSG00000121485.1,ENSMUSG00000121485,24,36,83,20,41,32
ENSMUSG00000121486.1,Zfp783,102,61,228,152,260,127
ENSMUSG00000121487.1,ENSMUSG00000121487,19,12,28,20,10,32
ENSMUSG00000121488.1,Gm5886,0,0,0,0,0,0
ENSMUSG00000121489.1,1810014B01Rik,229,195,791,210,191,278
ENSMUSG00000121490.1,C920006O11Rik,12,4,17,11,13,17
ENSMUSG00000121491.1,2700099C18Rik,186,199,343,295,349,235
ENSMUSG00000121492.1,6820431F20Rik,1825,1174,5352,2779,4348,2564
ENSMUSG00000121493.1,Cyp4f41-ps,3,3,19,4,8,6
ENSMUSG00000121494.1,9030619P08Rik,2,0,6,1,1,1
ENSMUSG00000121495.1,ENSMUSG00000121495,1,0,1,2,0,0
ENSMUSG00000121496.1,Ube2d-ps,187,195,301,162,227,214
ENSMUSG00000121497.1,ENSMUSG00000121497,33,17,70,20,29,13
ENSMUSG00000121498.1,ENSMUSG00000121498,0,0,3,0,0,0
ENSMUSG00000121499.1,Ly6a2,3,0,4,1,5,1
ENSMUSG00000121500.1,ENSMUSG00000121500,163,101,650,555,594,318
ENSMUSG00000121501.1,ENSMUSG00000121501,37,25,48,62,56,78
ENSMUSG00000121502.1,ENSMUSG00000121502,8,6,12,0,5,5
ENSMUSG00000121503.1,H2-K2,15,16,97,73,106,86
ENSMUSG00000121504.1,Ppp4r1l-ps,188,129,761,283,570,237
ENSMUSG00000121505.1,Gm4956,0,0,0,1,0,0
ENSMUSG00000121506.1,ENSMUSG00000121506,11,39,68,25,37,10
ENSMUSG00000121507.1,ENSMUSG00000121507,3,0,15,1,2,2
ENSMUSG00000121508.1,ENSMUSG00000121508,0,0,0,0,1,1
ENSMUSG00000121509.1,ENSMUSG00000121509,0,0,4,0,1,1
ENSMUSG00000121510.1,ENSMUSG00000121510,2312,4047,2249,1643,1648,2249
ENSMUSG00000121511.1,ENSMUSG00000121511,1,0,5,5,1,3
ENSMUSG00000121512.1,ENSMUSG00000121512,4,1,5,5,8,8
ENSMUSG00000121513.1,Ptprg,19,22,122,44,60,52
ENSMUSG00000121514.1,ENSMUSG00000121514,0,0,0,0,0,0
ENSMUSG00000121515.1,ENSMUSG00000121515,0,0,0,0,0,0
ENSMUSG00000121516.1,ENSMUSG00000121516,57,39,102,51,68,43
ENSMUSG00000121517.1,ENSMUSG00000121517,0,0,0,0,0,0
ENSMUSG00000121518.1,ENSMUSG00000121518,0,0,0,0,0,0
ENSMUSG00000121519.1,ENSMUSG00000121519,0,0,0,0,0,0
ENSMUSG00000121520.1,ENSMUSG00000121520,0,0,0,0,0,0
ENSMUSG00000121521.1,ENSMUSG00000121521,0,0,0,0,0,0
ENSMUSG00000121522.1,ENSMUSG00000121522,0,0,0,0,0,0
ENSMUSG00000121524.1,ENSMUSG00000121524,0,0,0,0,0,0
ENSMUSG00000121526.1,ENSMUSG00000121526,0,0,0,0,0,0
ENSMUSG00000121529.1,ENSMUSG00000121529,0,0,0,0,0,0
ENSMUSG00000121530.1,ENSMUSG00000121530,0,0,0,0,0,0
ENSMUSG00000121531.1,ENSMUSG00000121531,0,0,0,0,0,0
ENSMUSG00000121532.1,ENSMUSG00000121532,0,0,0,0,0,0
ENSMUSG00000121533.1,ENSMUSG00000121533,0,0,0,0,0,0
ENSMUSG00000121534.1,ENSMUSG00000121534,6,1,6,0,0,0
ENSMUSG00000121535.1,ENSMUSG00000121535,0,0,0,0,0,0
ENSMUSG00000121536.1,ENSMUSG00000121536,0,0,0,0,0,0
ENSMUSG00000121537.1,ENSMUSG00000121537,55,37,234,19,53,46
ENSMUSG00000121538.1,ENSMUSG00000121538,0,0,0,0,0,0
ENSMUSG00000121539.1,ENSMUSG00000121539,1,0,3,2,0,0
ENSMUSG00000121540.1,ENSMUSG00000121540,0,0,0,0,0,0
ENSMUSG00000121541.1,ENSMUSG00000121541,0,0,0,0,0,0
ENSMUSG00000121543.1,ENSMUSG00000121543,0,0,0,0,0,0
ENSMUSG00000121544.1,ENSMUSG00000121544,0,0,0,0,0,0
ENSMUSG00000121545.1,ENSMUSG00000121545,0,0,0,0,0,0
ENSMUSG00000121546.1,ENSMUSG00000121546,20,16,92,25,20,14
ENSMUSG00000121547.1,ENSMUSG00000121547,0,0,0,0,0,0
ENSMUSG00000121548.1,ENSMUSG00000121548,0,0,0,0,0,0
ENSMUSG00000121549.1,ENSMUSG00000121549,0,0,0,0,0,0
ENSMUSG00000121550.1,ENSMUSG00000121550,0,0,0,0,0,0
ENSMUSG00000121551.1,ENSMUSG00000121551,0,0,0,0,0,0
ENSMUSG00000121552.1,ENSMUSG00000121552,13,2,24,0,13,0
ENSMUSG00000121553.1,ENSMUSG00000121553,22,2,116,4,10,6
ENSMUSG00000121554.1,ENSMUSG00000121554,0,0,0,0,0,0
ENSMUSG00000121555.1,ENSMUSG00000121555,0,0,0,0,0,0
ENSMUSG00000121556.1,ENSMUSG00000121556,0,0,0,0,0,0
ENSMUSG00000121557.1,ENSMUSG00000121557,0,0,0,0,0,0
ENSMUSG00000121558.1,ENSMUSG00000121558,0,0,0,0,0,0
ENSMUSG00000121559.1,ENSMUSG00000121559,0,0,0,0,0,0
ENSMUSG00000121560.1,ENSMUSG00000121560,0,0,0,0,0,0
ENSMUSG00000121561.1,ENSMUSG00000121561,1,1,14,0,1,0
ENSMUSG00000121562.1,ENSMUSG00000121562,0,0,0,0,0,0
ENSMUSG00000121563.1,ENSMUSG00000121563,0,0,0,0,0,0
ENSMUSG00000121564.1,ENSMUSG00000121564,0,0,0,0,0,0
ENSMUSG00000121565.1,ENSMUSG00000121565,0,0,13,0,0,1
ENSMUSG00000121566.1,ENSMUSG00000121566,13,10,124,0,7,0
ENSMUSG00000121567.1,ENSMUSG00000121567,0,0,0,0,0,0
ENSMUSG00000121568.1,ENSMUSG00000121568,0,0,0,0,0,0
ENSMUSG00000121570.1,ENSMUSG00000121570,0,0,0,0,0,0
ENSMUSG00000121571.1,ENSMUSG00000121571,0,0,0,0,0,4
ENSMUSG00000121572.1,ENSMUSG00000121572,0,0,0,0,0,0
ENSMUSG00000121573.1,ENSMUSG00000121573,0,0,0,0,0,0
ENSMUSG00000121574.1,ENSMUSG00000121574,0,0,1,0,0,0
ENSMUSG00000121575.1,ENSMUSG00000121575,0,0,0,0,0,0
ENSMUSG00000121576.1,ENSMUSG00000121576,0,0,0,0,0,0
ENSMUSG00000121577.1,ENSMUSG00000121577,0,0,0,0,0,0
ENSMUSG00000121578.1,ENSMUSG00000121578,0,0,53,0,0,0
ENSMUSG00000121579.1,SMIM46,0,0,0,0,0,0
ENSMUSG00000121580.1,ENSMUSG00000121580,0,0,0,0,0,0
ENSMUSG00000121581.1,ENSMUSG00000121581,0,0,0,0,0,0
ENSMUSG00000121582.1,ENSMUSG00000121582,0,0,0,0,0,0
ENSMUSG00000121583.1,Zftraf1,302,255,831,700,965,664
ENSMUSG00000121584.1,Tmem276,38,51,81,66,103,88
ENSMUSG00000121585.1,Gm38423,0,0,0,0,0,0
ENSMUSG00000121586.1,ENSMUSG00000121586,0,1,0,0,1,0
ENSMUSG00000121588.1,ENSMUSG00000121588,1,0,0,0,0,0
ENSMUSG00000121589.1,ENSMUSG00000121589,0,0,0,0,0,0
ENSMUSG00000121590.1,ENSMUSG00000121590,0,0,0,0,0,0
ENSMUSG00000121591.1,ENSMUSG00000121591,0,0,0,0,0,0
ENSMUSG00000121592.1,ENSMUSG00000121592,0,0,0,0,0,0
ENSMUSG00000121593.1,ENSMUSG00000121593,0,0,0,0,0,0
ENSMUSG00000121594.1,ENSMUSG00000121594,0,0,0,0,0,0
ENSMUSG00000121595.1,4930522L14Rik,1,0,0,1,2,0
ENSMUSG00000121596.1,ENSMUSG00000121596,17,14,44,22,28,25
ENSMUSG00000121597.1,ENSMUSG00000121597,0,0,0,0,0,0
ENSMUSG00000121598.1,ENSMUSG00000121598,0,0,9,0,0,0
ENSMUSG00000121599.1,ENSMUSG00000121599,1,0,0,0,0,0
ENSMUSG00000121600.1,ENSMUSG00000121600,0,0,0,0,0,0
ENSMUSG00000121601.1,ENSMUSG00000121601,0,0,0,0,0,0
ENSMUSG00000121602.1,ENSMUSG00000121602,0,0,0,0,0,0
ENSMUSG00000121603.1,ENSMUSG00000121603,0,0,0,0,0,0
ENSMUSG00000121604.1,ENSMUSG00000121604,0,0,0,0,0,0
ENSMUSG00000121605.1,Ahsp,77471,89192,111384,1,6,31
ENSMUSG00000121606.1,AKAP17A,685,467,3352,683,1377,1016
ENSMUSG00000121607.1,ENSMUSG00000121607,101,19,423,231,208,130
ENSMUSG00000121608.1,ENSMUSG00000121608,5,2,35,10,15,14
ENSMUSG00000121609.1,ENSMUSG00000121609,0,0,0,0,0,0
ENSMUSG00000121610.1,ENSMUSG00000121610,1,1,9,3,9,0
ENSMUSG00000121611.1,ENSMUSG00000121611,0,0,0,0,0,0
ENSMUSG00000121612.1,ENSMUSG00000121612,0,0,0,0,0,0
ENSMUSG00000121613.1,ENSMUSG00000121613,0,0,0,0,0,0
ENSMUSG00000121614.1,ENSMUSG00000121614,9,19,10,16,0,5
ENSMUSG00000121615.1,ENSMUSG00000121615,0,0,2,0,0,0
ENSMUSG00000121616.1,ENSMUSG00000121616,0,0,0,0,0,0
ENSMUSG00000121617.1,ENSMUSG00000121617,0,0,0,0,0,0
